"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"SVK","Slovak Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2010","2010",0.49932733162321,,
"SVK","Slovak Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2011","2011",0.60438942013522,,
"SVK","Slovak Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2012","2012",0.42393187297573,,
"SVK","Slovak Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2013","2013",0.48506218005349,,
"SVK","Slovak Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2014","2014",0.72280281906241,,
"SVK","Slovak Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2015","2015",1.4192117887025,,
"SVK","Slovak Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2016","2016",0.92751334666399,,
"SVK","Slovak Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2017","2017",0.88771620906041,,
"SVK","Slovak Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2018","2018",0.85971125626196,,
"SVK","Slovak Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2020","2020",0.816904976412,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2000","2000",0.00315845325112,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2001","2001",0.00290989272739,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2002","2002",0.0026788464887,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2003","2003",0.00241082956211,"B","Break"
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2004","2004",0.0021656644513,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2005","2005",0.0019807603204,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2006","2006",0.0017742631596,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2007","2007",0,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2008","2008",0.00145792712446,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2009","2009",0.00312034293692,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2010","2010",0.00438006431248,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2011","2011",0.00139904958365,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2012","2012",0.00136312499349,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2013","2013",0.00134739494459,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2014","2014",0,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2015","2015",0.00006509100781,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2016","2016",0.00012343507165,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2017","2017",0.0012659447308,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2018","2018",0.00172537129756,,
"SVK","Slovak Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2020","2020",0.00119462307106,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2000","2000",101.38866653873,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2001","2001",123.25023536422,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2002","2002",157.96580971979,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2003","2003",88.971212321906,"B","Break"
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2004","2004",91.352045523907,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2005","2005",136.78445375559,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2006","2006",160.69643207187,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2007","2007",197.02321535361,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2008","2008",180.600056013,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2009","2009",186.99296432848,"B","Break"
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2010","2010",134.85459206051,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2011","2011",155.01834750594,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2012","2012",112.56320569476,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2013","2013",145.0957621188,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2014","2014",172.47852525019,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2015","2015",292.81105425676,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2016","2016",178.53857553803,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2017","2017",192.28732792381,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2018","2018",198.65483917488,,
"SVK","Slovak Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2020","2020",164.47976633792,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2000","2000",19.123129275988,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2001","2001",56.143638211732,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2002","2002",75.836175582607,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2003","2003",26.809206361899,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2004","2004",25.039265489986,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2005","2005",42.006742036265,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2006","2006",56.760906147835,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2007","2007",70.068974977059,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2008","2008",49.485802799976,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2009","2009",39.003300068514,"B","Break"
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2010","2010",59.571688725761,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2011","2011",62.050280372875,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2012","2012",46.048584147855,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2013","2013",68.62923638904,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2014","2014",57.632049599337,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2015","2015",60.535652641631,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2016","2016",26.605364787949,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2017","2017",45.262188024625,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2018","2018",52.872033615959,,
"SVK","Slovak Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2020","2020",31.265479721046,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2000","2000",81.904723502819,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2001","2001",66.774386275492,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2002","2002",81.814961209451,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2003","2003",61.867399296689,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2004","2004",66.037623270294,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2005","2005",94.515169581596,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2006","2006",103.68325523005,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2007","2007",126.95424037655,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2008","2008",130.88301114386,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2009","2009",147.54391225918,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2010","2010",74.628269392711,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2011","2011",92.75336028056,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2012","2012",66.301433657329,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2013","2013",76.254707098934,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2014","2014",114.84647565085,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2015","2015",232.26474897913,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2016","2016",151.91299390753,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2017","2017",146.81577045306,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2018","2018",145.49081719862,,
"SVK","Slovak Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2020","2020",133.01976157336,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2000","2000",0.36081375992431,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2001","2001",0.3322108769925,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2002","2002",0.31467292772866,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2003","2003",0.29460666331757,"B","Break"
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2004","2004",0.27515676362622,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2005","2005",0.26254213772666,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2006","2006",0.25227069399038,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2007","2007",0,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2008","2008",0.23124206915877,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2009","2009",0.44575200078302,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2010","2010",0.65463394204132,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2011","2011",0.2147068525013,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2012","2012",0.2131878895734,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2013","2013",0.21181863083037,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2014","2014",0,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2015","2015",0.01065263599785,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2016","2016",0.02021684254404,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2017","2017",0.20936944611996,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2018","2018",0.29198836030574,,
"SVK","Slovak Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2020","2020",0.19452504351329,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2000","2000",18.861209964413,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2001","2001",45.5525606469,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2002","2002",48.00796812749,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2003","2003",30.132450331126,"B","Break"
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2004","2004",27.409638554217,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2005","2005",30.710172744722,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2006","2006",35.321821036107,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2007","2007",35.563816604709,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2008","2008",27.400768245839,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2009","2009",20.858164481526,"B","Break"
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2010","2010",44.174757281553,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2011","2011",40.027700831025,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2012","2012",40.909090909091,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2013","2013",47.299270072993,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2014","2014",33.414043583535,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2015","2015",20.67396423789,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2016","2016",14.901745859557,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2017","2017",23.538830412454,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2018","2018",26.615024247868,,
"SVK","Slovak Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2020","2020",19.008708740996,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2000","2000",80.782918149466,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2001","2001",54.177897574124,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2002","2002",51.792828685259,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2003","2003",69.53642384106,"B","Break"
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2004","2004",72.289156626506,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2005","2005",69.097888675624,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2006","2006",64.521193092622,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2007","2007",64.436183395291,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2008","2008",72.47119078105,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2009","2009",78.903456495828,"B","Break"
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2010","2010",55.339805825243,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2011","2011",59.83379501385,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2012","2012",58.901515151515,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2013","2013",52.554744525547,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2014","2014",66.585956416465,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2015","2015",79.322397704106,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2016","2016",85.086930625352,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2017","2017",76.352285945352,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2018","2018",73.237992994743,,
"SVK","Slovak Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2020","2020",80.873024405978,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2000","2000",0.355871886121,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2001","2001",0.26954177897574,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2002","2002",0.199203187251,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2003","2003",0.33112582781457,"B","Break"
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2004","2004",0.30120481927711,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2005","2005",0.19193857965451,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2006","2006",0.15698587127159,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2007","2007",0,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2008","2008",0.1280409731114,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2009","2009",0.23837902264601,"B","Break"
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2010","2010",0.48543689320388,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2011","2011",0.13850415512465,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2012","2012",0.18939393939394,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2013","2013",0.14598540145985,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2014","2014",0,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2015","2015",0.00363805800464,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2016","2016",0.01132351509085,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2017","2017",0.10888364219348,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2018","2018",0.14698275738891,,
"SVK","Slovak Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2020","2020",0.11826685302656,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2000","2000",22.789115646259,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2001","2001",25.278810408922,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2002","2002",20.9726443769,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2003","2003",25.531914893617,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2004","2004",25.465838509317,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2005","2005",21.739130434783,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2006","2006",24.029574861368,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2007","2007",23.076923076923,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2008","2008",22.145804676754,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2009","2009",22.48243559719,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2010","2010",33.84912959381,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2011","2011",26.655348047538,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2012","2012",38.293650793651,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2013","2013",36.170212765957,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2014","2014",24.760601915185,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2015","2015",15.060229681145,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2016","2016",22.247102185597,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2017","2017",23.478659429795,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2018","2018",27.777255903959,,
"SVK","Slovak Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2020","2020",23.541370197195,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2000","2000",100.18371400199,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2001","2001",100.99304865938,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2002","2002",100.54617676266,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2003","2003",100.07944389275,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2004","2004",100.1588877855,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2005","2005",100.27805362463,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2006","2006",100.4766633565,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2007","2007",100.27805362463,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2008","2008",101.27568748139,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2009","2009",100.76441973593,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2010","2010",102.35282438201,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2011","2011",100.46659386479,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2012","2012",100.21344187432,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2013","2013",100.1688182721,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2014","2014",100.1688182721,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2015","2015",99.781561832895,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",99.786068910734,,
"SVN","Slovenia","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",105.2432950477,,
