"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,3318,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,3458,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,3275,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,41945,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,42196,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,43005,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,42884,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,42836,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,43510,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,42708,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,41259,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,37423,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,33883,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,32999,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,32479,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,33561,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,32719,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,32675,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,35485,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,37461,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,37473,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,36560,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,36096,,
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,38680,"E","Estimated value"
"USA","United States","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,42915,,
"ITA","Italy","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,367074,,
"ITA","Italy","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,373286,,
"ITA","Italy","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,378491,,
"ITA","Italy","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,356475,,
"ITA","Italy","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,343179,,
"ITA","Italy","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,334858,,
"ITA","Italy","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,332955,,
"ITA","Italy","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,325850,,
"ITA","Italy","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,310745,,
"ITA","Italy","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,307258,,
"ITA","Italy","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,304720,,
"ITA","Italy","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,292019,,
"ITA","Italy","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,266864,,
"ITA","Italy","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,258093,,
"ITA","Italy","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,251147,,
"ITA","Italy","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,246920,,
"ITA","Italy","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,249175,,
"ITA","Italy","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,246750,,
"ITA","Italy","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,242621,,
"ITA","Italy","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,241384,,
"ITA","Italy","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,159249,,
"ITA","Italy","T-ACCI-INJ","Road injured","2021","2021","PER","Persons","0","Units",,,204728,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,95,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,85,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,122,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,112,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,100,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,95,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,58,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,46,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,74,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,65,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,51,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,65,,
"MNE","Montenegro, Republic of","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,63,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,620,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,547,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,478,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,510,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,1110,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,1180,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,1342,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,1728,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,1554,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,1833,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,2069,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,2472,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,2569,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,2798,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,2617,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,2692,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,2779,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,2611,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,2291,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,2044,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,1598,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,1860,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,10410,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,10071,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,9645,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,8944,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,8572,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,7997,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,7336,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,6695,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,6079,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,5840,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,5828,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,5535,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,5261,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,5165,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,4837,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,4885,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,4698,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,4431,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,4166,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,3920,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,3416,,
"JPN","Japan","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,3205,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,17658,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,21146,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,15585,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,16787,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,18510,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,17713,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,19305,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,23163,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,23172,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,22320,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,19982,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,20040,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,19090,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,19118,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,18529,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,19909,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,21212,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,21717,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,21198,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,20725,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,17596,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,19627,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,1163,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,1258,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,1213,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,1294,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,1492,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,1774,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,2089,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,2720,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,3125,"E","Estimated value"
"ARM","Armenia","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,2753,"E","Estimated value"
"ARM","Armenia","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,2670,"E","Estimated value"
"ARM","Armenia","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,3354,"E","Estimated value"
"ARM","Armenia","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,3739,"E","Estimated value"
"ARM","Armenia","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,3994,"E","Estimated value"
"ARM","Armenia","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,4479,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,4738,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,4451,,
"ARM","Armenia","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,5179,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,156,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,171,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,138,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,152,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,124,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,111,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,97,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,116,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,110,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,112,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,114,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,107,,
